"자치구","안심 주소","CCTV 용도","WGS x좌표","WGS y좌표","CCTV 수량","수정 일시"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 71 ","방범","37.548511","126.968368","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로37길 22 ","방범","37.548529","126.980906","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로37길 22 ","방범","37.548542","126.980752","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로 320 ","방범","37.548593","126.970799","6","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 101 삼성하이츠","방범","37.548628","126.981924","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 효창원로86가길 33 ","방범","37.548631","126.964469","2","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 71 ","방범","37.548632","126.967682","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 101 삼성하이츠","방범","37.54886","126.981524","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로98길 27 ","방범","37.548898","126.973057","4","2019-12-12"
"용산구","서울특별시 용산구 서계동 효창원로98길 7 ","방범","37.549016","126.964721","2","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로 330 ","방범","37.549056","126.970533","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로104라길 39 ","방범","37.549136","126.976056","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로57길 17 ","방범","37.549177","126.98027","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71길 51 ","방범","37.549179","126.966211","3","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로100길 11 ","방범","37.549208","126.973222","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로102길 47 ","방범","37.549328","126.974868","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 337 명성카인테리어제일공사","방범","37.549401","126.969194","2","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71가길 13 ","방범","37.549442","126.967703","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 효창원로98길 7 ","방범","37.549464","126.964239","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로104라길 39 ","방범","37.549503","126.976895","2","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 83 ","방범","37.549509","126.968454","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 110 ","방범","37.5496","126.982527","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로102길 47 ","방범","37.549732","126.974801","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71가길 13 ","방범","37.549734","126.967343","4","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로16길 40 진흥푸르지오","방범","37.549802","126.979413","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로16나길 13 ","방범","37.549923","126.978087","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 125 대림하이츠타운","방범","37.550038","126.981518","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 51 ","방범","37.550095","126.976036","3","2019-12-12"
"용산구","서울특별시 용산구 동자동 한강대로104길 30 ","방범","37.550203","126.974886","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 효창원로104길 25 ","방범","37.550374","126.965806","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로28가길 3 ","방범","37.550424","126.97849","2","2019-12-12"
"용산구","서울특별시 용산구 동자동 한강대로104길 30 ","방범","37.550432","126.974874","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 효창원로104길 25 ","방범","37.550438","126.965046","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 51 ","방범","37.550548","126.976096","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71가길 29 ","방범","37.550606","126.966888","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 효창원로104가길 1 ","방범","37.550724","126.964097","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로69길 15 ","방범","37.550851","126.979817","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24가길 1 ","방범","37.551009","126.964655","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로71가길 65 ","방범","37.551028","126.966384","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 58 ","방범","37.551059","126.977431","1","2019-12-12"
"용산구","서울특별시 용산구 동자동 한강대로104마길 27 청운빌딩","방범","37.551106","126.974777","1","2019-12-12"
"용산구","서울특별시 용산구 동자동 한강대로104마길 27 청운빌딩","방범","37.55116","126.974037","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 359 ","방범","37.551407","126.968343","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 359 ","방범","37.551421","126.968606","4","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24길 36 ","방범","37.551451","126.965266","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로73길 53 ","방범","37.551526","126.967572","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로30길 29 ","방범","37.551584","126.978868","4","2019-12-12"
"용산구","서울특별시 용산구 동자동 한강대로104마길 27 청운빌딩","방범","37.551717","126.97475","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 58 ","방범","37.551744","126.977212","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24가길 1 ","방범","37.551762","126.964301","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 359 ","방범","37.551788","126.968305","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24길 36 ","방범","37.551985","126.965993","2","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로83길 21 ","방범","37.552009","126.967846","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로73길 88 ","방범","37.552036","126.966024","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 369 대한통운서울지사","방범","37.552077","126.968014","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 69 ","방범","37.552154","126.976705","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로83길 21 ","방범","37.552319","126.967327","3","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로 85 ","방범","37.552381","126.975066","1","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로 85 ","방범","37.552464","126.975289","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 69 ","방범","37.552467","126.976783","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24길 35 ","방범","37.552489","126.965569","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 68 인성한의원","방범","37.552529","126.977923","3","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로 91 ","방범","37.552597","126.974481","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로 154 ","방범","37.552613","126.964203","1","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로57길 26 ","방범","37.552619","126.973947","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로24길 35 ","방범","37.552644","126.965806","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 369 대한통운서울지사","방범","37.552647","126.968176","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로83길 21 ","방범","37.552681","126.967905","2","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로 85 ","방범","37.552727","126.975051","1","2019-12-12"
"용산구","서울특별시 용산구 동자동 후암로 85 ","방범","37.552892","126.975189","3","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로 182 ","방범","37.553177","126.966308","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 소월로 74 ","방범","37.553241","126.978719","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로 383 종근당건강빌딩","방범","37.553445","126.968574","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 소월로2나길 6 ","방범","37.553732","126.977711","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 만리재로 198 ","방범","37.554319","126.968102","3","2019-12-12"
"용산구","(이촌동 301-170 동작대교 하부 반도APT 출입구)","불법주정차","37.516931","126.982931","3","2019-12-12"
"용산구","서울특별시 용산구 서빙고동 이촌로 347 신동아아파트","불법주정차","37.517889","126.985426","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 310 래미안 첼리투스","불법주정차","37.517893","126.981237","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 290 점보상가","불법주정차","37.518554","126.978256","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로84길 9 유일빌딩","불법주정차","37.518948","126.976753","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 255 신용산초등학교","불법주정차","37.519538","126.975148","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 208 농협","불법주정차","37.520174","126.970278","3","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로54길 13 ","불법주정차","37.520483","126.967266","3","2019-12-12"
"용산구","서울특별시 용산구 한강로3가 이촌로 101 한진빌딩","불법주정차","37.524014","126.959120","4","2019-12-12"
"용산구","(용산동5가 24 파크타워)","불법주정차","37.524026","126.972056","3","2019-12-12"
"용산구","서울특별시 용산구 한강로3가 한강대로10길 11 ","불법주정차","37.524391","126.965728","3","2019-12-12"
"용산구","서울특별시 용산구 한강로3가 이촌로 101 한진빌딩","불법주정차","37.524631","126.959985","4","2019-12-12"
"용산구","(한강로3가 63-389 용산시티파크 102동 103동 사이 미니스탑 앞)","불법주정차","37.525441","126.968768","3","2019-12-12"
"용산구","서울특별시 용산구 보광동 장문로 104 신동아아파트","불법주정차","37.526119","127.001009","5","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로 79 구두수선대","불법주정차","37.530321","126.996686","4","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로30길 30 ","불법주정차","37.531864","127.005659","1","2019-12-12"
"용산구","(한강로3가 40-969 터미널전자상가)","불법주정차","37.532230","126.962355","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로 31 ","불법주정차","37.533006","126.995634","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로 114 ","불법주정차","37.533336","126.994232","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로 56 광창빌딩","불법주정차","37.533444","127.004094","4","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로 25 ","불법주정차","37.533669","127.001456","3","2019-12-12"
"용산구","서울특별시 용산구 신계동 청파로 91 ","불법주정차","37.533718","126.961646","5","2019-12-12"
"용산구","서울특별시 용산구 한남동 독서당로 65 ","불법주정차","37.534000","127.008590","3","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35길 40 ","불법주정차","37.534107","126.956053","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로 138 ","불법주정차","37.534265","126.989808","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로 153 한국외환은행(이태원지점)","불법주정차","37.534353","126.991190","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로 127 유영빌딩","불법주정차","37.534457","126.993040","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로 126 ","불법주정차","37.534464","126.994921","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 독서당로 86 한성빌딩","불법주정차","37.534584","127.010225","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로31길 34 ","불법주정차","37.534943","127.006232","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40가길 2 ","불법주정차","37.534986","126.987274","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로 240 ","불법주정차","37.536235","127.000009","3","2019-12-12"
"용산구","서울특별시 용산구 문배동 청파로 209 충남마대상사","불법주정차","37.538171","126.970968","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 41 ","불법주정차","37.539700","126.991614","3","2019-12-12"
"용산구","(이태원동 241-2 가야랑 버스승차장 앞)","불법주정차","37.540205","37.540205","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로13가길 3 ","불법주정차","37.540558","126.989557","4","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 15 ","불법주정차","37.540608","126.986889","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 30 ","불법주정차","37.541873","126.987364","4","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로 277 ","불법주정차","37.543905","126.97212","3","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로45길 32 ","불법주정차","37.544768","126.968805","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 79 ","불법주정차","37.545803","126.985434","6","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 82 가로판매대","불법주정차","37.546857","126.981302","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 125 대림하이츠타운","불법주정차","37.550026","126.981522","5","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 47 ","불법주정차","37.550207","126.977245","5","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로84길 9 유일빌딩","어린이안전","37.518384","126.976778","1","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 245 로얄상가","어린이안전","37.519644","126.974833","1","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로89길 32 이촌아파트","어린이안전","37.519689","126.980590","2","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로 264 삼익아파트","어린이안전","37.519811","126.976675","1","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로65가길 78 ","어린이안전","37.520218","126.975047","2","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로54길 13 ","어린이안전","37.520455","126.967397","1","2019-12-12"
"용산구","서울특별시 용산구 이촌동 이촌로65가길 78 ","어린이안전","37.520839","126.975395","1","2019-12-12"
"용산구","서울특별시 용산구 서빙고동 서빙고로51길 14 서빙고초등학교","어린이안전","37.521020","126.990826","2","2019-12-12"
"용산구","서울특별시 용산구 서빙고동 녹사평대로11가길 11 ","어린이안전","37.521781","126.992854","1","2019-12-12"
"용산구","서울특별시 용산구 서빙고동 녹사평대로11가길 19 엔젤빌","어린이안전","37.522433","126.992489","2","2019-12-12"
"용산구","서울특별시 용산구 동빙고동 녹사평대로14길 29 ","어린이안전","37.523103","126.995077","2","2019-12-12"
"용산구","서울특별시 용산구 동빙고동 녹사평대로14길 13 ","어린이안전","37.523433","126.994075","1","2019-12-12"
"용산구","서울특별시 용산구 한강로3가 한강대로10길 13 알베로 소망마트","어린이안전","37.523893","126.964046","1","2019-12-12"
"용산구","서울특별시 용산구 한강로3가 한강대로 58 ","어린이안전","37.525517","126.965056","1","2019-12-12"
"용산구","서울특별시 용산구 보광동 보광로12가길 5 ","어린이안전","37.527722","127.001070","2","2019-12-12"
"용산구","서울특별시 용산구 보광동 보광로 42 중소기업은행","어린이안전","37.528428","126.999634","1","2019-12-12"
"용산구","서울특별시 용산구 보광동 보광로12가길 29 ","어린이안전","37.528486","127.000070","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로6길 12 ","어린이안전","37.531434","126.997049","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로 5 ","어린이안전","37.531469","126.996524","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로 5 ","어린이안전","37.531777","126.996164","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로 19 ","어린이안전","37.532220","126.996022","1","2019-12-12"
"용산구","서울특별시 용산구 한강로2가 한강대로 167 용산소방서","어린이안전","37.534311","126.971950","1","2019-12-12"
"용산구","(산천동 193 일민유치원 정문 앞)","어린이안전","37.534342","126.949364","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40길 41 ","어린이안전","37.534342","126.988881","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로 20 ","어린이안전","37.534579","127.000708","3","2019-12-12"
"용산구","서울특별시 용산구 신계동 청파로 139 알만빌딩","어린이안전","37.534861","126.966606","2","2019-12-12"
"용산구","서울특별시 용산구 신계동 새창로45길 6 ","어린이안전","37.534907","126.964533","1","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로 171 ","어린이안전","37.534912","126.972948","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 210 ","어린이안전","37.535013","126.987254","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40가길 3 ","어린이안전","37.535049","126.988219","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 184 ","어린이안전","37.535433","126.963379","3","2019-12-12"
"용산구","서울특별시 용산구 산천동 효창원로13길 7 리버힐삼성아파트","어린이안전","37.535562","126.952753","2","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로 179 ","어린이안전","37.535694","126.972814","2","2019-12-12"
"용산구","(산천동 6-73 한강타운 정문 좌측)","어린이안전","37.535718","126.951448","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 35 ","어린이안전","37.535813","126.953249","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 210 ","어린이안전","37.535928","126.987604","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로58길 15 ","어린이안전","37.535934","126.96415","1","2019-12-12"
"용산구","(산천동 산4-2 정문 진입로)","어린이안전","37.536122","126.950982","1","2019-12-12"
"용산구","서울특별시 용산구 산천동 새창로8길 117 ","어린이안전","37.536384","126.951481","3","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 75 ","어린이안전","37.536508","126.956431","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 185 ","어린이안전","37.536558","126.96382","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 206 ","어린이안전","37.536773","126.987614","4","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 81 미샹보르3차","어린이안전","37.536802","126.958271","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 75 ","어린이안전","37.536848","126.956686","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 75 ","어린이안전","37.536852","126.957599","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 독서당로 123 아울스 스퀘어","어린이안전","37.537052","127.012392","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 115 ","어린이안전","37.537080","126.961935","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40나길 59 ","어린이안전","37.537096","126.988043","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 207 상완빌딩","어린이안전","37.537156","126.965664","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로37가길 4 ","어린이안전","37.537157","126.958531","1","2019-12-12"
"용산구","서울특별시 용산구 산천동 새창로12길 103 ","어린이안전","37.537218","126.953718","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로25나길 2 해피썬 빌","어린이안전","37.537226","126.956812","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로25다길 24 해피파크빌","어린이안전","37.537229","126.957389","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 218 ","어린이안전","37.537237","126.987724","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로37가길 4 ","어린이안전","37.537480","126.958695","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로25다길 24 해피파크빌","어린이안전","37.537491","126.957533","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로25다길 24 해피파크빌","어린이안전","37.537677","126.957047","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로37가길 4 ","어린이안전","37.537748","126.95881","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로37가길 4 ","어린이안전","37.537941","126.958901","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로 108 ","어린이안전","37.538165","127.004623","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로12길 41 홈 그린빌","어린이안전","37.538181","126.956971","1","2019-12-12"
"용산구","서울특별시 용산구 도원동 새창로12길 11 ","어린이안전","37.538274","126.957856","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로28가길 5 한남하우스","어린이안전","37.538344","127.005908","3","2019-12-12"
"용산구","서울특별시 용산구 도원동 새창로12길 11 ","어린이안전","37.538517","126.957632","1","2019-12-12"
"용산구","서울특별시 용산구 도원동 새창로12길 11 ","어린이안전","37.538974","126.957915","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로 274 용산공예관","어린이안전","37.539934","127.001700","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로 144 ","어린이안전","37.540127","126.962123","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로 136 ","어린이안전","37.540128","126.961653","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로13가길 3 ","어린이안전","37.540807","126.990599","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로13가길 28 ","어린이안전","37.540903","126.991631","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 26 ","어린이안전","37.540905","126.987311","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로13가길 28 ","어린이안전","37.540935","126.991065","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 30 ","어린이안전","37.541005","126.987052","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로40길 38 ","어린이안전","37.541184","126.991706","2","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 효창원로 156 미래빌딩","어린이안전","37.541276","126.962747","4","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로40길 38 ","어린이안전","37.541329","126.991032","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 30 ","어린이안전","37.541821","126.987502","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 원효로97길 26 ","어린이안전","37.542401","126.969951","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로 158 ","어린이안전","37.542543","127.002886","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로 150 샬롬힐","어린이안전","37.542961","127.003436","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로42가길 2 ","어린이안전","37.543064","127.002903","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로42가길 2 ","어린이안전","37.543100","127.002242","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로12길 5 ","어린이안전","37.543317","126.988084","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로 261 ","어린이안전","37.543426","126.970622","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 53 기업은행","어린이안전","37.543495","126.987635","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로42가길 2 ","어린이안전","37.543508","127.002683","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43가길 2 ","어린이안전","37.543525","126.969129","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 녹사평대로60길 17 ","어린이안전","37.543681","126.989059","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 53 기업은행","어린이안전","37.543712","126.987809","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로40길 51 ","어린이안전","37.544134","127.003779","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로40길 51 ","어린이안전","37.544208","127.003468","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로42가길 25 삼성빌","어린이안전","37.544355","127.002474","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로40길 51 ","어린이안전","37.544791","127.003396","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로40길 51 ","어린이안전","37.544824","127.003282","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 220 ","어린이안전","37.545023","126.988315","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로26길 3 카쎈타","어린이안전","37.545047","126.987753","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 198 ","어린이안전","37.54523","126.986319","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로40길 76 ","어린이안전","37.545261","127.003005","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 220 ","어린이안전","37.545581","126.988727","4","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로13길 6 ","어린이안전","37.546108","126.976788","3","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 효창원로86길 33 숙명여대기숙사","어린이안전","37.546405","126.965822","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 9 ","어린이안전","37.546459","126.977914","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 9 ","어린이안전","37.546613","126.977112","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 효창원로 228 청파초등학교","어린이안전","37.547337","126.963462","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로 13 ","어린이안전","37.54757","126.977481","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 효창원로86가길 28 ","어린이안전","37.548293","126.965853","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 효창원로86가길 28 ","어린이안전","37.548296","126.965121","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 효창원로86가길 28 ","어린이안전","37.548355","126.965838","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로1가길 39 ","어린이안전","37.548388","126.97635","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로1가길 39 ","어린이안전","37.548462","126.976483","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로60길 33 ","어린이안전","37.54959","126.98311","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 소월로 132 독일문화원","어린이안전","37.550412","126.982464","1","2019-12-12"
"용산구","서울특별시 용산구 서계동 청파로73길 36 ","어린이안전","37.550483","126.967674","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로61길 10 나오스빌","어린이안전","37.550546","126.980887","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 135 ","어린이안전","37.551595","126.98119","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 147 티엠타운","어린이안전","37.551696","126.980109","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 173 후암빌라","어린이안전","37.552309","126.978312","2","2019-12-12"
